URI,ResourceType,Methods,Actions,Status,Manufacturer,Model,PartNumber,SerialNumber,UUID
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core35_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core35_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core36_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core36_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core37_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core37_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core38_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core38_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core39_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core39_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core3_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core3_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core40_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core40_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core41_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core41_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core42_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core42_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core43_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core43_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core44_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core44_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core45_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core45_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core46_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core46_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core47_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core47_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core48_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core48_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core49_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core49_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core4_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core4_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core50_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core50_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core51_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core51_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core52_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core52_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core53_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core53_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core54_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core54_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core55_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core55_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core56_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core56_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core57_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core57_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core58_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core58_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core59_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core59_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core5_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core5_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core60_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core60_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core61_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core61_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core62_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core62_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core63_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core63_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core64_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core64_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core65_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core65_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core66_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core66_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core67_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core67_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core68_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core68_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core69_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core69_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core6_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core6_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core70_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core70_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core71_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core71_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core72_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core72_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core73_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core73_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core74_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core74_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core75_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core75_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core76_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core76_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core77_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core77_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core78_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core78_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core79_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core79_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core7_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core7_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core80_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core80_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core81_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core81_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core82_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core82_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core83_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core83_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core84_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core84_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core85_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core85_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core8_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core8_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core9_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core9_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID0_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID0_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID0_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID1_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID1_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID1_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID2_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID2_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID2_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID3_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID3_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID3_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID4_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID4_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID4_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID5_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID5_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID5_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID6_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID6_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID6_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID7_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID7_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA1_RMID7_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID0_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID1_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID2_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID3_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID4_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID5_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
